"eggnog","SUBERR793599","SUBERR793600","SUBERR793601","SUBERR793603","SUBERR793604","SUBERR793605","SUBERR793606","SUBERR793607","SUBERR793608"
"eggNOG;cellularProcessesAndSignaling;[V] Defense mechanisms;COG0610 Type I site-specific deoxyribonuclease;",1,NA,2,NA,1,NA,1,1,NA
"eggNOG;cellularProcessesAndSignaling;[V] Defense mechanisms;COG0842 (ABC) transporter;",2,NA,3,3,1,1,2,3,2
"eggNOG;cellularProcessesAndSignaling;[V] Defense mechanisms;COG1131 (ABC) transporter;",3,NA,3,1,6,4,6,4,2
"eggNOG;cellularProcessesAndSignaling;[V] Defense mechanisms;COG4618 ABC transporter;",1,1,NA,NA,NA,1,1,NA,NA
"eggNOG;cellularProcessesAndSignaling;[Z] Cytoskeleton;COG5023 protein polymerization;",1,1,NA,1,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[Z] Cytoskeleton;COG5059 Kinesin family member;",2,3,1,2,3,2,NA,1,1
"eggNOG;informationStorageAndProcessing;[A] RNA processing and modification;COG5049 5'-3' exoribonuclease;",1,5,6,4,NA,5,2,2,6
"eggNOG;informationStorageAndProcessing;[A] RNA processing and modification;COG5178 PRP8 pre-mRNA processing factor 8 homolog (S. cerevisiae);",1,NA,NA,1,NA,NA,1,NA,NA
"eggNOG;informationStorageAndProcessing;[A] RNA processing and modification;ENOG410Y7HG mRNA (guanine-N7-)-methyltransferase activity;",1,NA,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[B] Chromatin structure and dynamics;COG5032 phosphatidylinositol kinase activity;",1,NA,NA,NA,NA,1,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0008 Catalyzes the attachment of glutamate to tRNA(Glu) in a two-step reaction glutamate is first activated by ATP to form Glu-AMP and then transferred to the acceptor end of tRNA(Glu) (By similarity);",1,NA,NA,1,1,1,1,NA,1
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0024 Removes the N-terminal methionine from nascent proteins (By similarity);",1,NA,1,1,1,NA,3,NA,1
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0042 Catalyzes the synthesis of dihydrouridine a modified base found in the D-loop of most tRNAs (By similarity);",1,NA,NA,1,1,2,2,3,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0051 tRNA binding;",1,NA,NA,NA,NA,NA,1,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0052 30S ribosomal protein S2;",1,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0072 phenylalanyl-tRNA synthetase (beta subunit);",1,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0092 Binds the lower part of the 30S subunit head. Binds mRNA in the 70S ribosome, positioning it for translation (By similarity);",2,NA,NA,2,NA,NA,3,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0097 This protein binds to the 23S rRNA, and is important in its secondary structure. It is located near the subunit interface in the base of the L7 L12 stalk, and near the tRNA binding site of the peptidyltransferase center (By similarity);",1,1,NA,NA,NA,NA,1,1,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0143 Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation (By similarity);",1,NA,NA,1,NA,NA,2,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0162 Catalyzes the attachment of tyrosine to tRNA(Tyr) in a two-step reaction tyrosine is first activated by ATP to form Tyr- AMP and then transferred to the acceptor end of tRNA(Tyr) (By similarity);",1,NA,1,1,NA,1,NA,2,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0173 aspartyl-trna synthetase;",1,NA,NA,NA,NA,1,1,3,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0197 Binds 23S rRNA and is also seen to make contacts with the A and possibly P site tRNAs (By similarity);",1,NA,NA,NA,NA,1,NA,1,1
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0256 This is one of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance (By similarity);",1,NA,NA,NA,1,1,NA,1,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0264 Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome (By similarity);",2,NA,NA,NA,1,NA,1,1,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0290 IF-3 binds to the 30S ribosomal subunit and shifts the equilibrum between 70S ribosomes and their 50S and 30S subunits in favor of the free subunits, thus enhancing the availability of 30S subunits on which protein synthesis initiation begins (By similarity);",1,NA,2,NA,NA,NA,NA,NA,2
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0291 50s ribosomal protein L35;",1,NA,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0336 Specifically methylates guanosine-37 in various tRNAs (By similarity);",1,NA,NA,NA,NA,1,NA,1,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0349 Exonuclease involved in the 3' processing of various precursor tRNAs. Initiates hydrolysis at the 3'-terminus of an RNA molecule and releases 5'-mononucleotides (By similarity);",2,NA,NA,NA,NA,1,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0480 Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity);",1,3,2,4,4,2,5,3,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0482 Catalyzes the 2-thiolation of uridine at the wobble position (U34) of tRNA, leading to the formation of s(2)U34 (By similarity);",1,NA,NA,NA,1,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0525 amino acids such as threonine, to avoid such errors, it has a posttransfer editing activity that hydrolyzes mischarged Thr-tRNA(Val) in a tRNA-dependent manner (By similarity);",2,NA,NA,2,1,NA,1,3,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0617 Catalyzes the addition and repair of the essential 3'- terminal CCA sequence in tRNAs without using a nucleic acid template. Adds these three nucleotides in the order of C, C, and A to the tRNA nucleotide-73, using CTP and ATP as substrates and producing inorganic pyrophosphate;",1,1,1,1,2,3,NA,2,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0751 Glycyl-tRNA synthetase beta subunit;",1,NA,NA,4,1,1,1,1,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0752 glycyl-tRNA synthetase, alpha subunit;",2,NA,NA,1,1,NA,NA,1,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0806 An accessory protein needed during the final step in the assembly of 30S ribosomal subunit, possibly for assembly of the head region. Probably interacts with S19. Essential for efficient processing of 16S rRNA. May be needed both before and after RbfA during the maturation of 16S rRNA. It has affinity for free ribosomal 30S subunits but not for 70S ribosomes (By similarity);",1,NA,NA,1,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0820 rRNA (adenine-C2-)-methyltransferase activity;",3,2,NA,NA,3,1,1,NA,1
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG1498 Nucleolar protein;",1,NA,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG1530 ribonuclease;",1,NA,3,1,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG2264 Methylates ribosomal protein L11 (By similarity);",1,NA,1,NA,1,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG4108 Increases the formation of ribosomal termination complexes and stimulates activities of RF-1 and RF-2. It binds guanine nucleotides and has strong preference for UGA stop codons. It may interact directly with the ribosome. The stimulation of RF- 1 and RF-2 is significantly reduced by GTP and GDP, but not by GMP (By similarity);",1,NA,NA,NA,NA,1,1,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG0085 DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity);",2,NA,1,NA,2,2,2,2,2
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG0202 DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity);",1,2,NA,NA,NA,NA,NA,1,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG0317 In eubacteria ppGpp (guanosine 3'-diphosphate 5-' diphosphate) is a mediator of the stringent response that coordinates a variety of cellular activities in response to changes in nutritional abundance (By similarity);",2,2,NA,NA,1,NA,1,3,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG0454 acetyltransferase;",1,2,NA,1,NA,NA,4,NA,1
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG0568 Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released (By similarity);",1,1,NA,1,2,4,NA,1,1
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG0583 Transcriptional regulator;",3,1,NA,NA,2,2,2,4,1
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG0735 Ferric uptake regulator, Fur family;",1,NA,1,NA,1,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG0781 DNA-dependent transcription, termination;",1,NA,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG0789 Transcriptional regulator;",2,NA,NA,1,NA,2,NA,3,1
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG1158 Facilitates transcription termination by a mechanism that involves Rho binding to the nascent RNA, activation of Rho's RNA-dependent ATPase activity, and release of the mRNA from the DNA template (By similarity);",1,NA,1,NA,1,1,1,1,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG1278 Cold shock protein;",1,NA,NA,NA,NA,1,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG1309 Transcriptional regulator;",1,NA,NA,3,1,2,1,4,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG1396 Transcriptional regulator;",1,NA,NA,NA,NA,1,2,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG1414 Iclr family transcriptional regulator;",1,NA,NA,2,1,NA,2,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG1595 RNA Polymerase;",1,1,3,3,4,1,8,2,2
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG1609 Transcriptional regulator;",1,1,2,4,1,2,3,1,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG1758 Promotes RNA polymerase assembly. Latches the N- and C- terminal regions of the beta' subunit thereby facilitating its interaction with the beta and alpha subunits (By similarity);",1,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG1959 Transcriptional regulator, BadM Rrf2 family;",1,NA,NA,NA,1,NA,1,2,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG2183 domain protein;",1,NA,NA,1,2,2,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG2207 Transcriptional Regulator AraC Family;",3,1,3,2,1,2,4,2,1
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG3655 Transcriptional regulator;",1,NA,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG3800 Transcriptional regulator;",1,NA,2,NA,NA,NA,NA,1,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG3829 Transcriptional regulator;",1,NA,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG410XNQA LysR family (Transcriptional regulator;",1,NA,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG410XNY8 LysR family Transcriptional regulator;",1,NA,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG410XPEE LysR family (Transcriptional regulator;",1,NA,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG410XPSF Transcriptional regulator;",1,NA,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG410XPYB LysR family (Transcriptional regulator;",1,NA,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG410XQIB nucleic acid binding transcription factor activity;",1,NA,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG410XS6G TRANSCRIPTIONal REGULATOR, lysR family;",1,NA,NA,NA,1,NA,NA,3,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG410XUWV Acetyltransferase (GNAT) family;",1,NA,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG4111IVX rna polymerase sigma factor;",1,NA,NA,NA,NA,NA,1,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG4111JBG Component of the nascent polypeptide-associated complex (NAC), a dynamic component of the ribosomal exit tunnel, protecting the emerging polypeptides from interaction with other cytoplasmic proteins to ensure appropriate nascent protein targeting (By similarity). The NAC complex also promotes mitochondrial protein import by enhancing productive ribosome interactions with the outer mitochondrial membrane and blocks the inappropriate interaction of ribosomes translating non-secretory nascent polypeptides with translocation sites in the membrane of the endoplasmic reticulum (By similarity). EGD1 may act as a transcription factor that exert a negative effect on the expression of several genes that are transcribed by RNA polymerase II (By similarity);",1,7,3,8,6,7,2,2,6
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG4111Q21 Transcriptional regulator;",1,NA,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG4111TR3 transcriptional repressor, copy family;",1,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG4111WDK Transcriptional regulator, TetR family;",1,NA,NA,NA,NA,1,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG0178 The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 UvrA and 2 UvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by UvrB, the UvrA molecules dissociate (By similarity);",2,1,1,2,3,3,4,2,1
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG0187 DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity);",2,NA,NA,NA,1,1,2,3,2
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG0188 DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity);",2,2,1,2,1,1,2,1,1
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG0210 helicase;",1,1,3,5,3,1,3,4,3
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG0249 that it carries out the mismatch recognition step. This protein has a weak ATPase activity (By similarity);",2,NA,NA,NA,3,2,1,1,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG0305 Replicative dna helicase;",1,2,NA,NA,1,NA,2,2,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG0322 The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrC both incises the 5' and 3' sides of the lesion. The N-terminal half is responsible for the 3' incision and the C-terminal half is responsible for the 5' incision (By similarity);",1,NA,1,NA,1,NA,1,1,1
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG0350 Involved in the cellular defense against the biological effects of O6-methylguanine (O6-MeG) in DNA. Repairs alkylated guanine in DNA by stoichiometrically transferring the alkyl group at the O-6 position to a cysteine residue in the enzyme. This is a suicide reaction the enzyme is irreversibly inactivated (By similarity);",1,NA,NA,NA,NA,NA,NA,1,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG0353 May play a role in DNA repair. It seems to be involved in an RecBC-independent recombinational process of DNA repair. It may act with RecF and RecO (By similarity);",1,NA,NA,1,1,NA,1,NA,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG0470 DNA polymerase III subunit delta';",1,NA,NA,NA,NA,1,1,NA,1
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG0494 Nudix hydrolase;",2,NA,NA,NA,NA,NA,4,3,1
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG0507 exodeoxyribonuclease v alpha;",1,1,NA,4,NA,1,2,NA,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG0513 purine NTP-dependent helicase activity;",3,NA,1,1,8,2,3,2,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG0514 atp-dependent dna helicase;",1,NA,NA,3,1,NA,4,2,NA
