"INTERPRO2GO","SUBERR793601"
"InterPro2GO;GO:0003674 molecular_function;GO:0003735 structural constituent of ribosome;IPR002222 Ribosomal protein S19/S15;IPR005713 Ribosomal protein S19A/S15e;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003735 structural constituent of ribosome;IPR002677 Ribosomal protein L32p;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003735 structural constituent of ribosome;IPR003256 Ribosomal protein L24;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003735 structural constituent of ribosome;IPR005704 Ribosomal protein S3, bacterial-type;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003735 structural constituent of ribosome;IPR005822 Ribosomal protein L13;IPR005823 Ribosomal protein L13, bacterial-type;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003735 structural constituent of ribosome;IPR006032 Ribosomal protein S12/S23;",4
"InterPro2GO;GO:0003674 molecular_function;GO:0003735 structural constituent of ribosome;IPR021137 Ribosomal protein L35;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003735 structural constituent of ribosome;IPR026569 Ribosomal protein L28/L24;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003735 structural constituent of ribosome;IPR027534 Ribosomal protein L12 family;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003735 structural constituent of ribosome;IPR029751 Ribosomal protein L25;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003735 structural constituent of ribosome;IPR037507 54S ribosomal protein L25;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003735 structural constituent of ribosome;IPR039848 Ribosomal protein S24/S35, mitochondrial;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0004803 transposase activity;IPR002514 Transposase IS3/IS911family;",3
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0004803 transposase activity;IPR003346 Transposase, IS116/IS110/IS902;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0004803 transposase activity;IPR007069 Transposase, IS801/IS1294;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;GO:0009055 electron transfer activity;IPR000484 Photosynthetic reaction centre, L/M;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;GO:0009055 electron transfer activity;IPR000516 Nickel-dependent hydrogenase b-type cytochrome subunit;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;GO:0009055 electron transfer activity;IPR000883 Cytochrome c oxidase subunit I;",115
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;GO:0009055 electron transfer activity;IPR000883 Cytochrome c oxidase subunit I;IPR004677 Cytochrome c oxidase cbb3-type, subunit I;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;GO:0009055 electron transfer activity;IPR000883 Cytochrome c oxidase subunit I;IPR014241 Cytochrome c oxidase, subunit I bacterial type;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;GO:0009055 electron transfer activity;IPR001055 Adrenodoxin;IPR011536 Ferredoxin 2Fe-2S type, proteobacteria;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;GO:0009055 electron transfer activity;IPR001100 Pyridine nucleotide-disulphide oxidoreductase, class I;IPR006258 Dihydrolipoamide dehydrogenase;",3
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;GO:0009055 electron transfer activity;IPR001235 Blue (type 1) copper protein, plastocyanin-type;IPR002387 Plastocyanin;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;GO:0009055 electron transfer activity;IPR002321 Cytochrome c, class II;IPR012127 Cytochrome c prime;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;GO:0009055 electron transfer activity;IPR002325 Cytochrome f;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;GO:0009055 electron transfer activity;IPR002327 Cytochrome c, class IA/ IB;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;GO:0009055 electron transfer activity;IPR002585 Cytochrome ubiquinol oxidase subunit 1;",4
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;GO:0009055 electron transfer activity;IPR004205 Cytochrome b-c1 complex subunit 8;IPR020101 Cytochrome b-c1 complex subunit 8, plants;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;GO:0009055 electron transfer activity;IPR008168 Cytochrome c, class IC;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;GO:0009055 electron transfer activity;IPR010208 Ion-translocating oxidoreductase complex, subunit RnfC/RsxC;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;GO:0009055 electron transfer activity;IPR012255 Electron transfer flavoprotein, beta subunit;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;GO:0009055 electron transfer activity;IPR024922 Rubredoxin;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;GO:0009055 electron transfer activity;IPR030689 Cytochrome b;",53
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;GO:0009055 electron transfer activity;IPR039391 Phytocyanin;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;GO:0009055 electron transfer activity;IPR040156 Electron transfer flavoprotein-ubiquinone oxidoreductase;",3
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR000304 Pyrroline-5-carboxylate reductase;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR000343 Tetrapyrrole biosynthesis, glutamyl-tRNA reductase;",3
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR000440 NADH:ubiquinone/plastoquinone oxidoreductase, chain 3;",5
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR000447 FAD-dependent glycerol-3-phosphate dehydrogenase;",3
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR000659 Pyridoxamine 5'-phosphate oxidase;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR000672 Tetrahydrofolate dehydrogenase/cyclohydrolase;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR000701 Succinate dehydrogenase/fumarate reductase type B, transmembrane subunit;IPR014312 Succinate dehydrogenase, hydrophobic membrane anchor;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR000706 N-acetyl-gamma-glutamyl-phosphate reductase, type 1;",3
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR000907 Lipoxygenase;IPR001246 Lipoxygenase, plant;",3
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR001100 Pyridine nucleotide-disulphide oxidoreductase, class I;IPR006258 Dihydrolipoamide dehydrogenase;",3
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR001128 Cytochrome P450;",8
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR001128 Cytochrome P450;IPR002397 Cytochrome P450, B-class;",4
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR001128 Cytochrome P450;IPR002401 Cytochrome P450, E-class, group I;",10
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR001128 Cytochrome P450;IPR002401 Cytochrome P450, E-class, group I;IPR008069 Cytochrome P450, E-class, group I, CYP2D-like;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR001260 Coproporphyrinogen III oxidase, aerobic;",6
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR001457 NADH:ubiquinone/plastoquinone oxidoreductase, chain 6;",6
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR001557 L-lactate/malate dehydrogenase;IPR010097 Malate dehydrogenase, type 1;IPR023958 Malate dehydrogenase, type 1, bacterial;",12
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR001613 Flavin amine oxidase;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR001891 Malic oxidoreductase;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR002680 Alternative oxidase;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR003170 UDP-N-acetylenolpyruvoylglucosamine reductase;",9
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR003451 4-hydroxy-3-methylbut-2-enyl diphosphate reductase;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR003767 Malate/L-lactate dehydrogenase-like;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR003917 NADH:ubiquinone oxidoreductase, chain 2;",12
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR003918 NADH:ubiquinone oxidoreductase;",5
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR003918 NADH:ubiquinone oxidoreductase;IPR010227 NADH-quinone oxidoreductase, chain M/4;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR003918 NADH:ubiquinone oxidoreductase;IPR010227 NADH-quinone oxidoreductase, chain M/4;IPR022997 NADH-quinone oxidoreductase chain 4;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR003945 NADH-plastoquinone oxidoreductase, chain 5;",7
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR003945 NADH-plastoquinone oxidoreductase, chain 5;IPR018393 NADH-plastoquinone oxidoreductase, chain 5 subgroup;",3
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR004294 Carotenoid oxygenase;",4
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR004378 F420H(2)-dependent quinone reductase;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR004627 L-threonine 3-dehydrogenase;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR004660 Pyruvate dehydrogenase E1 component;",6
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR005708 Homogentisate 1,2-dioxygenase;IPR022950 Homogentisate 1,2-dioxygenase, bacterial;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR005746 Thioredoxin;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR005982 Thioredoxin reductase;",4
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR005990 Inosine-5'-monophosphate dehydrogenase;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR006138 NADH-ubiquinone oxidoreductase, 20 Kd subunit;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR006168 Glycerol-3-phosphate dehydrogenase, NAD-dependent;",3
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR006231 Malate:quinone-oxidoreductase;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR006236 D-3-phosphoglycerate dehydrogenase;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR006333 Cytochrome o ubiquinol oxidase subunit II;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR006468 Nitrate reductase, alpha subunit;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR007828 Inositol oxygenase;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR010046 Oxidoreductase alpha (molybdopterin) subunit;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR010096 NAD(P)H-quinone oxidoreductase, subunit N/subunit 2;",4
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR010102 Succinate semialdehyde dehydrogenase;",3
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR010218 NADH dehydrogenase, subunit C;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR010971 Ubiquinone biosynthesis hydroxylase UbiH/COQ6;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR011147 Bifunctional aspartokinase/homoserine dehydrogenase I;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR011603 2-oxoglutarate dehydrogenase E1 component;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR011786 Sulphite reductase (NADPH) hemoprotein, beta subunit;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR011806 Sulphite reductase, dissimilatory-type alpha subunit;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR011895 Pyruvate-flavodoxin oxidoreductase;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR012080 Aspartate-semialdehyde dehydrogenase;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR012131 Histidinol dehydrogenase;IPR022695 Histidinol dehydrogenase, monofunctional;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR012132 Glucose-methanol-choline oxidoreductase;",4
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR012133 Alpha-hydroxy acid dehydrogenase, FMN-dependent;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR012259 Dihydrofolate reductase;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR013023 Ketol-acid reductoisomerase;IPR014359 Ketol-acid reductoisomerase, prokaryotic;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR014349 Rieske iron-sulphur protein;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR014436 Extradiol aromatic ring-opening dioxygenase, DODA-type;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR015815 3-hydroxyisobutyrate dehydrogenase-related;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR016204 Homoserine dehydrogenase;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR016208 Aldehyde oxidase/xanthine dehydrogenase;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR016215 Nitrilotriacetate monooxygenase component A/pristinamycin IIA synthase subunit A;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR016452 Fatty acid synthase, beta subunit, fungi;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR017476 UDP-glucose/GDP-mannose dehydrogenase;IPR028357 UDP-glucose 6-dehydrogenase, bacterial type;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016491 oxidoreductase activity;IPR017476 UDP-glucose/GDP-mannose dehydrogenase;IPR028359 UDP-N-acetyl-D-mannosamine/glucosamine dehydrogenase;",1
