"SEED","SUBERR793599","SUBERR793600","SUBERR793601","SUBERR793603","SUBERR793604","SUBERR793605","SUBERR793606","SUBERR793607","SUBERR793608"
"SEED;Carbohydrates;CO2 uptake, carboxysome;Carbonic anhydrase (EC 4.2.1.1);",1,NA,NA,NA,1,1,1,1,NA
"SEED;Carbohydrates;D-galactarate, D-glucarate and D-glycerate catabolism - gjo;2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60);",1,NA,NA,1,NA,NA,1,NA,NA
"SEED;Carbohydrates;D-galactarate, D-glucarate and D-glycerate catabolism;2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60);",1,NA,NA,1,NA,NA,1,NA,NA
"SEED;Carbohydrates;D-Galacturonate and D-Glucuronate Utilization;Endo-1,4-beta-xylanase A precursor (EC 3.2.1.8);",1,1,NA,4,1,1,1,NA,1
"SEED;Carbohydrates;D-gluconate and ketogluconates metabolism;Gluconate utilization system Gnt-I transcriptional repressor;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Carbohydrates;D-mannitol and D-mannose degradation in plants;Mannose-6-phosphate isomerase (EC 5.3.1.8);",1,NA,NA,NA,NA,1,1,NA,NA
"SEED;Carbohydrates;D-ribose utilization;Ribose ABC transport system, permease protein RbsC (TC 3.A.1.2.1);",2,NA,2,2,NA,NA,NA,3,NA
"SEED;Carbohydrates;D-Tagatose and Galactitol Utilization;Tagatose-6-phosphate kinase (EC 2.7.1.144);",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Carbohydrates;Dehydrogenase complexes;2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2);",1,NA,1,NA,NA,2,1,3,1
"SEED;Carbohydrates;Dehydrogenase complexes;Dihydrolipoamide dehydrogenase of 2-oxoglutarate dehydrogenase (EC 1.8.1.4);",1,NA,1,1,2,2,1,NA,NA
"SEED;Carbohydrates;Dehydrogenase complexes;Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61);",1,NA,NA,NA,1,2,2,NA,2
"SEED;Carbohydrates;Dehydrogenase complexes;Pyruvate dehydrogenase E1 component (EC 1.2.4.1);",1,1,3,7,2,1,2,2,1
"SEED;Carbohydrates;Deoxyribose and Deoxynucleoside Catabolism;Thymidine phosphorylase (EC 2.4.2.4);",1,NA,NA,NA,1,NA,1,1,NA
"SEED;Carbohydrates;EC 5.1.3.- Racemases and epimerases acting on carbohydrates and derivatives;Ribulose-phosphate 3-epimerase (EC 5.1.3.1);",2,NA,NA,NA,1,1,1,NA,NA
"SEED;Carbohydrates;EC 5.1.3.- Racemases and epimerases acting on carbohydrates and derivatives;UDP-glucose 4-epimerase (EC 5.1.3.2);",1,NA,NA,3,NA,NA,2,1,9
"SEED;Carbohydrates;Entner-Doudoroff Pathway;Aldehyde dehydrogenase (EC 1.2.1.3);",3,1,5,4,2,5,8,1,2
"SEED;Carbohydrates;Entner-Doudoroff Pathway;Gluconate utilization system Gnt-I transcriptional repressor;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Carbohydrates;Entner-Doudoroff Pathway;L-arabinolactonase (EC 3.1.1.15);",1,NA,NA,2,NA,NA,NA,NA,NA
"SEED;Carbohydrates;Entner-Doudoroff Pathway;NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12);",1,NA,NA,1,NA,3,1,2,NA
"SEED;Carbohydrates;Fermentations in Streptococci;NAD(P) transhydrogenase alpha subunit (EC 1.6.1.2);",2,NA,NA,1,2,NA,1,2,NA
"SEED;Carbohydrates;Folate-mediated one-carbon metabolism in plants;5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14);",1,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Folate-mediated one-carbon metabolism in plants;Serine hydroxymethyltransferase (EC 2.1.2.1);",3,NA,NA,NA,NA,NA,1,5,NA
"SEED;Carbohydrates;Folate-mediated one-carbon metabolism in plants;Thymidylate synthase (EC 2.1.1.45);",1,NA,NA,NA,NA,2,4,1,NA
"SEED;Carbohydrates;Formaldehyde assimilation: Ribulose monophosphate pathway;Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16);",2,NA,NA,NA,NA,NA,1,2,1
"SEED;Carbohydrates;Formaldehyde assimilation: Ribulose monophosphate pathway;Ribulose-phosphate 3-epimerase (EC 5.1.3.1);",2,NA,NA,NA,1,1,1,NA,NA
"SEED;Carbohydrates;Fructooligosaccharides(FOS) and Raffinose Utilization;Beta-glucosidase (EC 3.2.1.21);",1,1,NA,1,NA,NA,NA,NA,NA
"SEED;Carbohydrates;Fructose utilization;Transaldolase (EC 2.2.1.2);",1,1,NA,2,NA,NA,NA,NA,2
"SEED;Carbohydrates;Galactose degradation in plants;UDP-glucose 4-epimerase (EC 5.1.3.2);",1,NA,NA,3,NA,NA,2,1,9
"SEED;Carbohydrates;Glycerate metabolism;2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60);",1,NA,NA,1,NA,NA,1,NA,NA
"SEED;Carbohydrates;Glycerol and Glycerol-3-phosphate Uptake and Utilization;Glycerol kinase (EC 2.7.1.30);",3,NA,NA,1,2,2,NA,1,1
"SEED;Carbohydrates;Glycerol and Glycerol-3-phosphate Uptake and Utilization;Glycerol-3-phosphate ABC transporter, permease protein UgpA (TC 3.A.1.1.3);",1,3,NA,NA,1,NA,2,NA,NA
"SEED;Carbohydrates;Glycerol and Glycerol-3-phosphate Uptake and Utilization;Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46);",3,NA,NA,NA,1,NA,1,NA,NA
"SEED;Carbohydrates;Glycerol fermentation to 1,3-propanediol;Cob(I)alamin adenosyltransferase PduO (EC 2.5.1.17);",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Carbohydrates;Glycogen metabolism;4-alpha-glucanotransferase (amylomaltase) (EC 2.4.1.25);",1,1,NA,NA,NA,NA,NA,NA,NA
"SEED;Carbohydrates;Glycolate, glyoxylate interconversions;Hypothetical protein GlcG in glycolate utilization operon;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis in plants;NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12);",1,NA,NA,1,NA,3,1,2,NA
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis in plants;Pyrophosphate-dependent fructose 6-phosphate-1-kinase (EC 2.7.1.90);",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis in Streptococci;Beta-glucosidase (EC 3.2.1.21);",1,1,NA,1,NA,NA,NA,NA,NA
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis in Streptococci;NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12);",1,NA,NA,1,NA,3,1,2,NA
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis;NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12);",1,NA,NA,1,NA,3,1,2,NA
"SEED;Carbohydrates;Glycolysis and Gluconeogenesis;Pyrophosphate-dependent fructose 6-phosphate-1-kinase (EC 2.7.1.90);",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Carbohydrates;Glycolysis test;NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12);",1,NA,NA,1,NA,3,1,2,NA
"SEED;Carbohydrates;Glycolysis test;Pyrophosphate-dependent fructose 6-phosphate-1-kinase (EC 2.7.1.90);",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Carbohydrates;Glyoxylate bypass;Aconitate hydratase 2 (EC 4.2.1.3);",1,NA,2,NA,NA,NA,2,1,NA
"SEED;Carbohydrates;Glyoxylate bypass;Citrate synthase (si) (EC 2.3.3.1);",1,1,2,NA,2,NA,1,2,NA
"SEED;Carbohydrates;Glyoxylate bypass;Malate synthase G (EC 2.3.3.9);",1,NA,NA,1,NA,1,3,1,NA
"SEED;Carbohydrates;Isobutyryl-CoA to Propionyl-CoA Module;3-hydroxyisobutyryl-CoA hydrolase (EC 3.1.2.4);",1,NA,NA,1,NA,NA,2,1,NA
"SEED;Carbohydrates;Isobutyryl-CoA to Propionyl-CoA Module;Butyryl-CoA dehydrogenase (EC 1.3.99.2);",3,NA,1,NA,3,6,3,4,2
"SEED;Carbohydrates;L-Arabinose CS;Alpha-N-arabinofuranosidase 2 (EC 3.2.1.55);",1,NA,NA,NA,1,NA,NA,1,NA
"SEED;Carbohydrates;L-Arabinose CS;Hypothetical glycoside hydrolase, family 43, similar to arabinosidase;",1,NA,NA,3,NA,NA,NA,NA,3
"SEED;Carbohydrates;L-Arabinose CS;L-arabinolactonase (EC 3.1.1.15);",1,NA,NA,2,NA,NA,NA,NA,NA
"SEED;Carbohydrates;L-Arabinose utilization;Alpha-N-arabinofuranosidase 2 (EC 3.2.1.55);",1,NA,NA,NA,1,NA,NA,1,NA
"SEED;Carbohydrates;L-Arabinose utilization;Hypothetical glycoside hydrolase, family 43, similar to arabinosidase;",1,NA,NA,3,NA,NA,NA,NA,3
"SEED;Carbohydrates;L-Arabinose utilization;L-arabinolactonase (EC 3.1.1.15);",1,NA,NA,2,NA,NA,NA,NA,NA
"SEED;Carbohydrates;L-rhamnose utilization;Aldehyde dehydrogenase A (EC 1.2.1.22);",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Carbohydrates;L-rhamnose utilization;Predicted rhamnogalacturonan lyase in rhamnose utilization cluster;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Carbohydrates;Lacto-N-Biose I and Galacto-N-Biose Metabolic Pathway;UDP-glucose 4-epimerase (EC 5.1.3.2);",1,NA,NA,3,NA,NA,2,1,9
"SEED;Carbohydrates;Lactose and Galactose Uptake and Utilization;Tagatose-6-phosphate kinase (EC 2.7.1.144);",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Carbohydrates;Lactose and Galactose Uptake and Utilization;UDP-glucose 4-epimerase (EC 5.1.3.2);",1,NA,NA,3,NA,NA,2,1,9
"SEED;Carbohydrates;Malonate decarboxylase;Malonate decarboxylase alpha subunit;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Carbohydrates;Malonate_;Malonate decarboxylase alpha subunit;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Carbohydrates;Maltose and Maltodextrin Utilization;4-alpha-glucanotransferase (amylomaltase) (EC 2.4.1.25);",1,1,NA,NA,NA,NA,NA,NA,NA
"SEED;Carbohydrates;Maltose and Maltodextrin Utilization;Maltose/maltodextrin ABC transporter, permease protein MalG;",1,1,NA,NA,2,1,NA,3,NA
"SEED;Carbohydrates;Maltose and Maltodextrin Utilization;Maltose/maltodextrin ABC transporter, substrate binding periplasmic protein MalE;",1,NA,NA,NA,2,NA,NA,NA,NA
"SEED;Carbohydrates;Maltose and Maltodextrin Utilization;Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19);",2,NA,NA,1,NA,NA,2,2,1
"SEED;Carbohydrates;Maltose and Maltodextrin Utilization;Predicted maltose-specific TonB-dependent receptor;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Carbohydrates;Mannose Metabolism;Mannose-6-phosphate isomerase (EC 5.3.1.8);",1,NA,NA,NA,NA,1,1,NA,NA
"SEED;Carbohydrates;Mannose Metabolism;Phosphomannomutase (EC 5.4.2.8);",1,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Methylcitrate cycle;Aconitate hydratase 2 (EC 4.2.1.3);",1,NA,2,NA,NA,NA,2,1,NA
"SEED;Carbohydrates;Methylglyoxal Metabolism;Aldehyde dehydrogenase (EC 1.2.1.3);",3,1,5,4,2,5,8,1,2
"SEED;Carbohydrates;Methylglyoxal Metabolism;Aldehyde dehydrogenase A (EC 1.2.1.22);",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Carbohydrates;Pentose phosphate pathway in plants;Ribulose-phosphate 3-epimerase (EC 5.1.3.1);",2,NA,NA,NA,1,1,1,NA,NA
"SEED;Carbohydrates;Pentose phosphate pathway in plants;Transaldolase (EC 2.2.1.2);",1,1,NA,2,NA,NA,NA,NA,2
"SEED;Carbohydrates;Pentose phosphate pathway;Ribulose-phosphate 3-epimerase (EC 5.1.3.1);",2,NA,NA,NA,1,1,1,NA,NA
"SEED;Carbohydrates;Pentose phosphate pathway;Transaldolase (EC 2.2.1.2);",1,1,NA,2,NA,NA,NA,NA,2
"SEED;Carbohydrates;Photorespiration (oxidative C2 cycle) in plants;2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60);",1,NA,NA,1,NA,NA,1,NA,NA
"SEED;Carbohydrates;Photorespiration (oxidative C2 cycle) in plants;Serine hydroxymethyltransferase (EC 2.1.2.1);",3,NA,NA,NA,NA,NA,1,5,NA
"SEED;Carbohydrates;Photorespiration (oxidative C2 cycle);2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60);",1,NA,NA,1,NA,NA,1,NA,NA
"SEED;Carbohydrates;Photorespiration (oxidative C2 cycle);Malate synthase G (EC 2.3.3.9);",1,NA,NA,1,NA,1,3,1,NA
"SEED;Carbohydrates;Photorespiration (oxidative C2 cycle);Serine hydroxymethyltransferase (EC 2.1.2.1);",3,NA,NA,NA,NA,NA,1,5,NA
"SEED;Carbohydrates;Propanediol utilization;Cob(I)alamin adenosyltransferase PduO (EC 2.5.1.17);",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Carbohydrates;Propionate-CoA to Succinate Module;Aconitate hydratase 2 (EC 4.2.1.3);",1,NA,2,NA,NA,NA,2,1,NA
"SEED;Carbohydrates;Pyruvate metabolism I: anaplerotic reactions, PEP in Mycobacteria;2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2);",1,NA,1,NA,NA,2,1,3,1
"SEED;Carbohydrates;Pyruvate metabolism I: anaplerotic reactions, PEP in Mycobacteria;D-malic enzyme (EC 1.1.1.83);",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Carbohydrates;Pyruvate metabolism I: anaplerotic reactions, PEP in Mycobacteria;Dihydrolipoamide dehydrogenase of 2-oxoglutarate dehydrogenase (EC 1.8.1.4);",1,NA,1,1,2,2,1,NA,NA
"SEED;Carbohydrates;Pyruvate metabolism I: anaplerotic reactions, PEP in Mycobacteria;Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61);",1,NA,NA,NA,1,2,2,NA,2
"SEED;Carbohydrates;Pyruvate metabolism I: anaplerotic reactions, PEP in Mycobacteria;Positive regulator of Tartrate dehydrogenase/decarboxylase/D-malic enzyme;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Carbohydrates;Pyruvate metabolism I: anaplerotic reactions, PEP;D-malic enzyme (EC 1.1.1.83);",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Carbohydrates;Pyruvate metabolism I: anaplerotic reactions, PEP;Positive regulator of Tartrate dehydrogenase/decarboxylase/D-malic enzyme;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Carbohydrates;Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate;Aldehyde dehydrogenase (EC 1.2.1.3);",3,1,5,4,2,5,8,1,2
"SEED;Carbohydrates;Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate;Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4);",2,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate;Pyruvate dehydrogenase E1 component (EC 1.2.4.1);",1,1,3,7,2,1,2,2,1
"SEED;Carbohydrates;Quinones HGM;2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2);",1,NA,1,NA,NA,2,1,3,1
"SEED;Carbohydrates;Quinones HGM;Aconitate hydratase 2 (EC 4.2.1.3);",1,NA,2,NA,NA,NA,2,1,NA
"SEED;Carbohydrates;Quinones HGM;Citrate synthase (si) (EC 2.3.3.1);",1,1,2,NA,2,NA,1,2,NA
"SEED;Carbohydrates;Quinones HGM;Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61);",1,NA,NA,NA,1,2,2,NA,2
"SEED;Carbohydrates;Rubisco shunt in plants;Ribulose-phosphate 3-epimerase (EC 5.1.3.1);",2,NA,NA,NA,1,1,1,NA,NA
"SEED;Carbohydrates;Rubisco shunt in plants;Transaldolase (EC 2.2.1.2);",1,1,NA,2,NA,NA,NA,NA,2
"SEED;Carbohydrates;Serine-glyoxylate cycle;Citrate synthase (si) (EC 2.3.3.1);",1,1,2,NA,2,NA,1,2,NA
"SEED;Carbohydrates;Serine-glyoxylate cycle;cytosolic long-chain acyl-CoA thioester hydrolase family protein;",1,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;Serine-glyoxylate cycle;Methylcrotonyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.4);",1,1,1,NA,NA,2,3,NA,1
"SEED;Carbohydrates;Serine-glyoxylate cycle;Serine hydroxymethyltransferase (EC 2.1.2.1);",3,NA,NA,NA,NA,NA,1,5,NA
"SEED;Carbohydrates;Starch degradation in plants;4-alpha-glucanotransferase (amylomaltase) (EC 2.4.1.25);",1,1,NA,NA,NA,NA,NA,NA,NA
"SEED;Carbohydrates;Sucrose metabolism in plants;NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12);",1,NA,NA,1,NA,3,1,2,NA
"SEED;Carbohydrates;Sugar utilization in Thermotogales;Beta-glucosidase (EC 3.2.1.21);",1,1,NA,1,NA,NA,NA,NA,NA
"SEED;Carbohydrates;Sugar utilization in Thermotogales;Beta-xylosidase (EC 3.2.1.37);",1,1,NA,2,2,3,1,1,1
"SEED;Carbohydrates;Sugar utilization in Thermotogales;Endo-1,4-beta-xylanase A precursor (EC 3.2.1.8);",1,1,NA,4,1,1,1,NA,1
"SEED;Carbohydrates;Sugar utilization in Thermotogales;Glycerol kinase (EC 2.7.1.30);",3,NA,NA,1,2,2,NA,1,1
"SEED;Carbohydrates;Sugar utilization in Thermotogales;Glycerol-3-phosphate ABC transporter, permease protein UgpA (TC 3.A.1.1.3);",1,3,NA,NA,1,NA,2,NA,NA
"SEED;Carbohydrates;Sugar utilization in Thermotogales;Glycosyl transferase, family 2;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Carbohydrates;Sugar utilization in Thermotogales;Maltose/maltodextrin ABC transporter, permease protein MalG;",1,1,NA,NA,2,1,NA,3,NA
"SEED;Carbohydrates;Sugar utilization in Thermotogales;Maltose/maltodextrin ABC transporter, substrate binding periplasmic protein MalE;",1,NA,NA,NA,2,NA,NA,NA,NA
"SEED;Carbohydrates;Sugar utilization in Thermotogales;Mannose-6-phosphate isomerase (EC 5.3.1.8);",1,NA,NA,NA,NA,1,1,NA,NA
"SEED;Carbohydrates;Sugar utilization in Thermotogales;NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12);",1,NA,NA,1,NA,3,1,2,NA
"SEED;Carbohydrates;Sugar utilization in Thermotogales;Ribose ABC transport system, permease protein RbsC (TC 3.A.1.2.1);",2,NA,2,2,NA,NA,NA,3,NA
"SEED;Carbohydrates;Sugar utilization in Thermotogales;Ribulose-phosphate 3-epimerase (EC 5.1.3.1);",2,NA,NA,NA,1,1,1,NA,NA
"SEED;Carbohydrates;Sugar utilization in Thermotogales;Transaldolase (EC 2.2.1.2);",1,1,NA,2,NA,NA,NA,NA,2
"SEED;Carbohydrates;Sugar utilization in Thermotogales;UDP-glucose 4-epimerase (EC 5.1.3.2);",1,NA,NA,3,NA,NA,2,1,9
"SEED;Carbohydrates;TCA cycle in plants;2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2);",1,NA,1,NA,NA,2,1,3,1
"SEED;Carbohydrates;TCA cycle in plants;Citrate synthase (si) (EC 2.3.3.1);",1,1,2,NA,2,NA,1,2,NA
"SEED;Carbohydrates;TCA cycle in plants;Dihydrolipoamide dehydrogenase of 2-oxoglutarate dehydrogenase (EC 1.8.1.4);",1,NA,1,1,2,2,1,NA,NA
"SEED;Carbohydrates;TCA cycle in plants;Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4);",2,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;TCA cycle in plants;Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61);",1,NA,NA,NA,1,2,2,NA,2
"SEED;Carbohydrates;TCA cycle in plants;Fumarate hydratase class II (EC 4.2.1.2);",1,NA,NA,1,1,NA,5,1,1
"SEED;Carbohydrates;TCA Cycle;2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2);",1,NA,1,NA,NA,2,1,3,1
"SEED;Carbohydrates;TCA Cycle;Aconitate hydratase 2 (EC 4.2.1.3);",1,NA,2,NA,NA,NA,2,1,NA
"SEED;Carbohydrates;TCA Cycle;Citrate synthase (si) (EC 2.3.3.1);",1,1,2,NA,2,NA,1,2,NA
"SEED;Carbohydrates;TCA Cycle;Dihydrolipoamide dehydrogenase of 2-oxoglutarate dehydrogenase (EC 1.8.1.4);",1,NA,1,1,2,2,1,NA,NA
"SEED;Carbohydrates;TCA Cycle;Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4);",2,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Carbohydrates;TCA Cycle;Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61);",1,NA,NA,NA,1,2,2,NA,2
"SEED;Carbohydrates;TCA Cycle;Fumarate hydratase class II (EC 4.2.1.2);",1,NA,NA,1,1,NA,5,1,1
"SEED;Carbohydrates;Trehalose  metabolism in plants;Alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15);",2,NA,NA,1,NA,NA,NA,1,NA
"SEED;Carbohydrates;Trehalose Biosynthesis;Alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15);",2,NA,NA,1,NA,NA,NA,1,NA
"SEED;Carbohydrates;Xylose utilization;Beta-xylosidase (EC 3.2.1.37);",1,1,NA,2,2,3,1,1,1
"SEED;Carbohydrates;Xylose utilization;Endo-1,4-beta-xylanase A precursor (EC 3.2.1.8);",1,1,NA,4,1,1,1,NA,1
"SEED;Cell Division and Cell Cycle;Bacterial Cytoskeleton;Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129);",1,1,NA,NA,4,1,1,1,NA
"SEED;Cell Division and Cell Cycle;Bacterial Cytoskeleton;Cell division protein MraZ;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Cell Division and Cell Cycle;Bacterial Cytoskeleton;Chromosome (plasmid) partitioning protein ParA;",2,NA,NA,NA,1,NA,3,NA,1
"SEED;Cell Division and Cell Cycle;Cyanobacterial Circadian Clock;Circadian clock protein KaiC;",1,NA,NA,NA,1,NA,NA,NA,NA
"SEED;Cell Division and Cell Cycle;Macromolecular synthesis operon;SSU ribosomal protein S21p;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Cell Division and Cell Cycle;Two cell division clusters relating to chromosome partitioning;Chromosome (plasmid) partitioning protein ParA;",2,NA,NA,NA,1,NA,3,NA,1
"SEED;Cell Wall and Capsule;Alginate metabolism;Mannose-6-phosphate isomerase (EC 5.3.1.8);",1,NA,NA,NA,NA,1,1,NA,NA
"SEED;Cell Wall and Capsule;Alginate metabolism;Phosphomannomutase (EC 5.4.2.8);",1,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cell Wall and Capsule;Brucella Wbk Region and LPS genes;Mannose-6-phosphate isomerase (EC 5.3.1.8);",1,NA,NA,NA,NA,1,1,NA,NA
"SEED;Cell Wall and Capsule;Brucella Wbk Region and LPS genes;Phosphomannomutase (EC 5.4.2.8);",1,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cell Wall and Capsule;Capsular Polysaccharide (CPS) of Campylobacter;Capsular polysaccharide export system inner membrane protein KpsE;",1,NA,NA,NA,1,NA,NA,NA,NA
"SEED;Cell Wall and Capsule;Capsular Polysaccharides Biosynthesis and Assembly;Capsular polysaccharide export system inner membrane protein KpsE;",1,NA,NA,NA,1,NA,NA,NA,NA
"SEED;Cell Wall and Capsule;dTDP-rhamnose synthesis;dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133);",2,NA,1,NA,NA,1,NA,1,NA
"SEED;Cell Wall and Capsule;dTDP-rhamnose synthesis;Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24);",1,NA,1,NA,1,NA,3,2,NA
"SEED;Cell Wall and Capsule;KDO2-Lipid A biosynthesis;3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (EC 3.1.3.45);",1,1,NA,NA,NA,NA,1,NA,NA
"SEED;Cell Wall and Capsule;linker unit-arabinogalactan synthesis;dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133);",2,NA,1,NA,NA,1,NA,1,NA
"SEED;Cell Wall and Capsule;linker unit-arabinogalactan synthesis;Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24);",1,NA,1,NA,1,NA,3,2,NA
"SEED;Cell Wall and Capsule;linker unit-arabinogalactan synthesis;UDP-glucose 4-epimerase (EC 5.1.3.2);",1,NA,NA,3,NA,NA,2,1,9
"SEED;Cell Wall and Capsule;Lipid A biosynthesis in plants;3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (EC 3.1.3.45);",1,1,NA,NA,NA,NA,1,NA,NA
"SEED;Cell Wall and Capsule;Lipopolysaccharide assembly;Uncharacterized protein YrbK clustered with lipopolysaccharide transporters;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Cell Wall and Capsule;Murein Hydrolases;D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4);",1,NA,1,NA,2,NA,NA,1,NA
"SEED;Cell Wall and Capsule;mycolic acid synthesis;3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100);",1,3,1,12,6,4,6,7,5
"SEED;Cell Wall and Capsule;mycolic acid synthesis;Acyl carrier protein;",1,1,1,NA,NA,NA,NA,1,NA
"SEED;Cell Wall and Capsule;Peptidoglycan Biosynthesis;Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129);",1,1,NA,NA,4,1,1,1,NA
"SEED;Cell Wall and Capsule;Peptidoglycan Biosynthesis;D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4);",1,NA,1,NA,2,NA,NA,1,NA
"SEED;Cell Wall and Capsule;Peptidoglycan Biosynthesis;Glutamine synthetase type I (EC 6.3.1.2);",1,1,NA,NA,1,3,1,NA,NA
"SEED;Cell Wall and Capsule;Peptidoglycan Biosynthesis;UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7);",2,1,1,NA,NA,2,NA,NA,NA
"SEED;Cell Wall and Capsule;Perosamine Synthesis Vibrio;Phosphomannomutase (EC 5.4.2.8);",1,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Cell Wall and Capsule;Raj MurE;D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4);",1,NA,1,NA,2,NA,NA,1,NA
"SEED;Cell Wall and Capsule;Rhamnose containing glycans;capsular polysaccharide biosynthesis protein;",1,NA,NA,1,NA,NA,NA,NA,NA
"SEED;Cell Wall and Capsule;Rhamnose containing glycans;dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133);",2,NA,1,NA,NA,1,NA,1,NA
